A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A29,COBLESKILL-RICHMONDVILLE HIGH SCHOOL PO BOX 269 RICHMONDVILLE,B915,Cobleskill-Richmondville High School 1353 State Rte 7 Richmondville,0.92349184
A1676,SCHOOL OF MATH SCIENCE AND HEALTHY LIVING 6214 4TH AVE BROOKLYN,B4422,"School Of Math, Science, And Healthy Living 6214 4th Avenue New York",0.923489
A2541,COPIAGUE MIDDLE SCHOOL 2650 GREAT NECK RD COPIAGUE,B979,Copiague High School 1100 Dixon Ave Copiague,0.92343354
A3539,MONTICELLO HIGH SCHOOL 39 BREAKEY AVE MONTICELLO,B2838,Monticello Middle School 25 Saint John St Monticello,0.923421
A750,SCIENCE SKILLS CENTER HIGH SCHOOL 49 FLATBUSH AVE EXT BROOKLYN,B4438,"Science Skills Center High School For Science, Technology And The Creative Arts 49 Flatbush Avenue E",0.9233937
A3094,HUNTER ELEMENTARY SCHOOL PO BOX 317 HUNTER,B2021,Hunter Elementary School 7794 Main Street Hunter,0.9232696
A1522,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY 100-00 BEACH CHANNEL DR ROCKAWAY PARK,B4271,Rockaway Park High School For Environmental Sustainability 100-00 Beach Channel Drive Queens,0.9231506
A589,PS 340 25 W 195TH ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.92310995
A2861,MIDDLESEX VALLEY ELEMENTARY SCHOOL 149 RT 245 RUSHVILLE,B2775,Middlesex Valley Elem School 149 Ny State Route 245 Rushville,0.9229921
A2546,PEMBROKE INTERMEDIATE SCHOOL PO BOX 308 CORFU,B3987,Pembroke Intermediate School 58 Alleghany Rd Corfu,0.92282426
A3162,NORTHEAST SCHOOL 425 WINTHROP DR ITHACA,B3041,Northeast Elementary School Winthrop Dr Ithaca,0.9227698
A3668,LASALLE PREPARATORY SCHOOL 7436 BUFFALO AVE NIAGARA FALLS,B2392,La Salle Prepatory School 7436 Buffalo Ave Niagara Falls,0.9226018
A4739,GEORGE W HEWLETT HIGH SCHOOL 60 EVERIT AVE HEWLETT,B1885,Hewlett High School 60 Everit Ave Hewlett,0.9225245
A1206,HUNTERS POINT COMMUNITY MIDDLE SCHOOL 1-50 51ST AVE LONG ISLAND CITY,B2023,Hunters Point Community Middle School 1-50 51st Ave Queens,0.9224946
A4638,JOHN F KENNEDY SCHOOL 175 BROOKVALE AVE WEST BABYLON,B2330,Kennedy Elementary School 175 Brookvale Ave West Babylon,0.92244464
A1428,JOHN BOWNE HIGH SCHOOL 63-25 MAIN ST FLUSHING,B2267,John Bowne High School 63-25 Main St Queens,0.9224423
A2206,REINHARD EARLY CHILDHOOD CENTER 2750 S ST MARK'S AVE BELLMORE,B4193,Reinhard Early Childhood Ctr. 2750 S Saint Marks Ave Bellmore,0.9222807
A1682,DETECTIVE WENJIAN LIU SCHOOL OF CIVICS AND ENTREPRENERUSHIP 6312 13TH AVE BROOKLYN,B4854,The Detective Wenjian Liu School Of Civics And Entrepreneurship 6312 13th Ave Brooklyn,0.9221695
A3277,LAWRENCE EARLY CHILDHOOD CENTER AT #4 SCHOOL 87 WANSER AVE INWOOD,B1,#4 Early Childhood Center 87 Wanser Ave Inwood,0.9221056
A3469,MEXICO ELEMENTARY SCHOOL 26 ACADEMY ST MEXICO,B2764,Mexico High School 3338 Main St Mexico,0.92196673
A4388,NASSAKEAG ELEMENTARY SCHOOL PO BOX 9050 EAST SETAUKET,B2916,Nassakeag Elementary School 490 Pond Path East Setauket,0.9219443
A3143,ISLAND PARK LINCOLN ORENS MIDDLE SCHOOL 150 TRAFALGAR BLVD ISLAND PARK,B2501,Lincoln Orens School Trafalgar Blvd Island Park,0.9218451
A1567,PS 811 CONNIE LEKAS SCHOOL 2525 HARING ST BROOKLYN,B3851,P.S. K811 Connie Lekas School 2525 Haring Street Brooklyn,0.92168266
A1597,PS 188 770 GROTE ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.92149
A3769,SCHOOL 9M-OCEANSIDE MIDDLE SCHOOL 186 ALICE AVE OCEANSIDE,B3098,Oceanside Middle School 186 Alice Ave Oceanside,0.9214471
A1835,BROOKLYN DREAMS CHARTER SCHOOL 259 PARKVILLE AVE BROOKLYN,B605,Brooklyn Urban Garden Charter School 500 Nineteenth St Brooklyn,0.92142725
A3707,HAROLD D FAYETTE SCHOOL 1057 MERRICK AVE NORTH MERRICK,B1415,Fayette Elementary School 1057 Merrick Ave N Merrick,0.92133355
A4507,GENERAL HERKIMER ELEMENTARY SCHOOL 420 KEYES RD UTICA,B1578,General Herkimer Elem School 420 Keyes Rd Utica,0.9213283
A174,NYC MUSEUM SCHOOL 333 W 17TH ST NEW YORK,B2910,N.Y.C. Museum School 333 W 17th Street Manhattan,0.92118585
A107,STAR ACADEMY PS 63 (THE) 121 E 3RD ST NEW YORK,B4914,The Star Academy - P.S.63 121 E 3rd St Manhattan,0.92117107
A402,PS/MS 29 MELROSE SCHOOL 758 COURTLANDT AVE BRONX,B3901,P.S./M.S. 029 Melrose School 758 Courtlandt Avenue Bronx,0.9209049
A3637,NEWARK VALLEY MIDDLE SCHOOL PO BOX 547 NEWARK VALLEY,B2982,Newark Valley Middle School 88 Whig St Newark Valley,0.92089206
A4283,THEODORE ROOSEVELT SCHOOL 2495 WILLIAM ST CHEEKTOWAGA,B4938,Theodore Roosevelt Elem School 2495 William St Buffalo,0.9207099
A2767,FONDA-FULTONVILLE 5-8 SCHOOL PO BOX 1501 FONDA,B1450,Fonda-Fultonville 5-8 School 112 Old Johnstown Rd Fonda,0.92067426
A3443,TANGIER SMITH ELEMENTARY SCHOOL 336 BLANCO DR MASTIC BEACH,B4807,Tangier Smith Elem School 336 Blanco Dr Mastic Beach,0.92066896
A3569,PENNINGTON SCHOOL 20 FAIRWAY AVE MOUNT VERNON,B3995,Pennington School 20 Fairway Mount Vernon,0.920582
A979,GROVER CLEVELAND HIGH SCHOOL 21-27 HIMROD ST RIDGEWOOD,B1731,Grover Cleveland High School 21-27 Himrod Street Queens,0.92045933
A1592,PS 17 778 FOREST AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.92033696
A3007,DAVID PATERSON SCHOOL 40 FULTON AVE HEMPSTEAD,B1050,David Patterson School 40 Fulton Ave Hempstead,0.9202483
A1836,UNCOMMON BROWNSVILLE SOUTH CHARTER SCHOOL NYC 985 ROCKAWAY AVE-3RD FL BROOKLYN,B617,Brownsville South Elementary School 985 Rockaway Ave Brooklyn,0.92016745
A3254,LAKELAND-COPPER BEECH MIDDLE SCHOOL 3417 OLD YORKTOWN RD YORKTOWN HEIGHTS,B2405,"Lakeland Copper Beech Middle School 3401 Old Yorktown Road, Route 132 Shrub Oak",0.92011714
A3940,PARK AVENUE SCHOOL PARK AVE PORT CHESTER,B3930,Park Avenue Elementary School 75 Park Ave Port Chester,0.9200871
A473,BRONX ACADEMY FOR MULTI-MEDIA 730 BRYANT AVE BRONX,B4539,South Bronx Academy For Applied Media 778 Forest Avenue Bronx,0.9199257
A2113,ARKPORT CENTRAL SCHOOL PO BOX 70 ARKPORT,B178,Arkport Central School 35 East Ave Arkport,0.9199035
A4718,WILLIAMSON MIDDLE SCHOOL PO BOX 900 WILLIAMSON,B5367,Williamson Middle School 4184 Miller St Williamson,0.91989356
A2266,HENRY H WELLS MIDDLE SCHOOL 570 RT 312 BREWSTER,B5248,Wells Middle School 570 Route 312 Brewster,0.91988814
A2432,BREWERTON ELEMENTARY SCHOOL 44 SCHOOL DR CENTRAL SQUARE,B460,Brewerton Elementary School 9530 Brewerton Rd Brewerton,0.91987807
A1670,PS 69 VINCENT D GRIPPO SCHOOL 6302 9TH AVE BROOKLYN,B3820,P.S. 69 Vincent D. Grippo School 6302 9th Avenue Brooklyn,0.9198686
A1247,PS 35 CLOVE VALLEY SCHOOL (THE) 60 FOOTE AVE STATEN ISLAND,B3786,P.S. 35 The Clove Valley School 60 Foote Ave Staten Island,0.91986173
A922,PS 233 LANGSTON HUGHES 9301 AVE B BROOKLYN,B3706,P.S. 233 Langston Hughes 9301 Avenue B Brooklyn,0.919788
A2697,EDMESTON CENTRAL SCHOOL PO BOX 5129 EDMESTON,B1245,Edmeston Central School 11 North St Edmeston,0.91971046
A2018,VALENCE COLLEGE PREPARATORY CHARTER SCHOOL 97-29 64TH RD REGO PARK,B5091,Valence College Prep Charter School 97-29 64th Road Queens,0.91967195
A1968,NYC AUTISM CHARTER SCHOOL BRONX 1180 TINTON AVE BRONX,B3079,Nyc Autism Charter Schools 433 East 100th Street New York,0.91963965
A2334,SOUTHSIDE ELEMENTARY SCHOOL 430 SOUTHSIDE PKWY BUFFALO,B4551,South Buffalo Charter School 154 South Ogden Street Buffalo,0.9195999
A3052,GENERAL WILLIAM FLOYD ELEMENTARY SCHOOL 9601 MAIN ST HOLLAND PATENT,B1575,Gen William Floyd Elem School 9601 Main St Holland Patent,0.9195908
A1742,PS 198 4105 FARRAGUT RD BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.91954404
A2584,DERUYTER HIGH SCHOOL 711 RAILROAD ST DERUYTER,B1084,Deruyter High School 711 Railroad St De Ruyter,0.9194652
A490,PS 28 MOUNT HOPE 1861 ANTHONY AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9193725
A1725,PS 245 249 E 17TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9193133
A4847,DREAM CHARTER SCHOOL HIGHBRIDGE 1162 RIVER AVE BRONX,B1134,Dream Charter School Mott Haven 20 Bruckner Blvd Bronx,0.91921926
A2455,CHAZY CENTRAL RURAL ELEMENTARY SCHOOL 609 MINER FARM RD CHAZY,B832,Chazy Union Free School 609 Miner Farm Road Chazy,0.9192085
A3651,NEWCOMB CENTRAL SCHOOL 5535 RT 28N NEWCOMB,B2988,Newcomb Central School Rr 28 Newcomb,0.9190135
A2359,BYRAM HILLS HIGH SCHOOL 12 TRIPP LN ARMONK,B649,Byram Hills High School 12 Tripp Lane Armonk,0.91895264
A1913,UNCOMMON CANARSIE CHARTER SCHOOL NYC 1070 E 104TH ST BROOKLYN,B682,Canarsie Ascend Charter School 9719 Flatlands Ave Brooklyn,0.9188502
A127,FORSYTHE SATELLITE ACADEMY 198 FORSYTH ST NEW YORK,B1468,Forsyth Satellite Academy 198 Forsyth Street Manhattan,0.9188196
A2601,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL 171 2ND ST DEPOSIT,B1083,Deposit Jr & Sr High School 171 2nd St Deposit,0.9187987
A2571,MOUNT PLEASANT-COTTAGE SCHOOL PO BOX 8 PLEASANTVILLE,B2891,Mt Pleasant Cottage  School 1075 Broadway Pleasantville,0.918796
A1571,PS 721 MANHATTAN OCCUPATIONAL TRAINING CENTER 250 W HOUSTON ST NEW YORK,B3856,P.S. M721 - Manhattan Occupational Training Center 250 West Houston Street Manhattan,0.9187374
A1075,CATHERINE & COUNT BASIE MIDDLE SCHOOL 72 133-25 GUY R BREWER BLVD JAMAICA,B746,Catherine & Count Basie Middle School 72 133-25 Guy R Brewer Boulevard Queens,0.9187017
A502,PS 126 DR MARJORIE H DUNBAR 175 W 166TH ST BRONX,B3498,P.S. 126 Dr Marjorie H Dunbar 175 W 166th St Bronx,0.9186025
A3644,HORIZON-ON-THE-HUDSON SCHOOL 137 MONTGOMERY ST NEWBURGH,B1992,Horizons On Hudson School 137 Montgomery St Newburgh,0.91853344
A3207,AUSABLE VALLEY MIDDLE SCHOOL 1490 RT 9N CLINTONVILLE,B208,Ausable Valley Middle-High Sch 1490 Route 9n Clintonville,0.91852474
A2612,WINGDALE ELEMENTARY SCHOOL 6413 RT 55 WINGDALE,B5392,Wingdale Elementary School State Road Wingdale,0.9184652
A2040,MAYNARD P WILSON ELEMENTARY SCHOOL PO BOX 10 ADAMS CENTER,B2729,Maynard P Wilson Elem School 13180 Us Route 11 Adams Center,0.9184192
A2709,DIVEN SCHOOL 1115 HALL ST ELMIRA,B1591,George M Diven School 1115 Hall St Elmira,0.9183915
A1278,PS 65 ACADEMY OF INNOVATIVE LEARNING (THE) 98 GRANT ST STATEN ISLAND,B3818,P.S. 65 The Academy Of Innovative Learning 98 Grant Street Staten Island,0.9183556
A3205,AUSABLE VALLEY HIGH SCHOOL 1490 RT 9N CLINTONVILLE,B208,Ausable Valley Middle-High Sch 1490 Route 9n Clintonville,0.9183485
A2434,HASTINGS MALLORY ELEMENTARY SCHOOL 44 SCHOOL DR CENTRAL SQUARE,B1820,Hastings Mallory Elem School 93 Barker Rd Central Square,0.91828334
A3439,MASSENA SENIOR HIGH SCHOOL 84 NIGHTENGALE AVE MASSENA,B2719,Massena Central High School Highland Avenue Massena,0.91815305
A4614,WAYNE CENTRAL ELEMENTARY SCHOOL PO BOX 155 ONTARIO CENTER,B5237,Wayne Primary School 1730 Ridge Road Ontario Center,0.9181377
A950,PS 376 194 HARMAN ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.91811156
A3324,LIVERPOOL ELEMENTARY SCHOOL 910 2ND ST LIVERPOOL,B2522,Liverpool High School 4338 Wetzel Rd Liverpool,0.91809857
A3166,CLINTON V BUSH ELEMENTARY SCHOOL 150 PARDEE AVE JAMESTOWN,B905,Clinton V Bush Elem School 150 Pardee Ave Jamestown,0.9179944
A4335,COTTAGE LANE ELEMENTARY SCHOOL 120 COTTAGE LN BLAUVELT,B1002,Cottage Lane Elementary School Cottage Lane Blauvelt,0.91789466
A70,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL 25 N FRANKLIN ST CATTARAUGUS,B757,Cattaraugus-Little Valley Hs 25 N Franklin St Cattaraugus,0.91773385
A1694,PS 121 NELSON A ROCKEFELLER 5301 20TH AVE BROOKLYN,B3487,P.S. 121 Nelson A. Rockefeller 5301 20 Avenue Brooklyn,0.9177338
A3055,HOLLAND PATENT MIDDLE SCHOOL 9601 MAIN ST HOLLAND PATENT,B1954,Holland Patent Elem School 7940 Elm St Holland Patent,0.9176976
A208,URBAN ASSEMBLY SCHOOL OF DESIGN AND CONSTRUCTION 525 W 50TH ST NEW YORK,B5063,"Urban Assembly School Of Design And Construction, The 525 West 50th Street Manhattan",0.91764736
A959,PS 151 LYNDON B JOHNSON 763 KNICKERBOCKER AVE BROOKLYN,B3550,P.S. 151 Lyndon B. Johnson 763 Knickerbocker Ave Brooklyn,0.9175775
A4307,COLONIE CENTRAL HIGH SCHOOL 1 RAIDER BLVD ALBANY,B930,Colonie Central High School 1 Raider Blvd Colonie,0.91757596
A3921,JUDY JACOBS PARKWAY ELEMENTARY SCHOOL 300 MANETTO HILL RD PLAINVIEW,B3945,Parkway Elementary School 300 Manetto Hill Rd Plainview,0.91756266
A1678,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS 371 89TH ST BROOKLYN,B3734,P.S. 264 Bay Ridge Elementary School For The Arts 371 89th Street Brooklyn,0.91754794
A4244,SHELTER ISLAND SCHOOL 33 N FERRY RD SHELTER ISLAND,B4485,Shelter Isl Un Free School 33 N Ferry Rd Shelter Island,0.917458
A2046,AFTON ELEMENTARY SCHOOL PO BOX 5 AFTON,B80,Afton Elementary School 29 Academy Street Afton,0.91739964
A1530,EPIC HIGH SCHOOL-SOUTH 121-10 ROCKAWAY BLVD SOUTH OZONE PARK,B1356,Epic High School-South 121-10 Rockaway Blvd Queens,0.9172808
A3696,NORTH COLLINS ELEMENTARY SCHOOL PO BOX 740 NORTH COLLINS,B3011,North Collins Elementary School 10469 Bantle Rd North Collins,0.91710275
A3091,MARGARET MURPHY KINDERGARTEN CENTER 2 CLARK ST HUDSON FALLS,B2013,Hudson Falls Primary School Margaret M. Murphy Kindergarten Center 2 Clark St Hudson Falls,0.9170879
A4101,ROOSEVELT MIDDLE SCHOOL 335 E CLINTON AVE ROOSEVELT,B4302,Roosevelt Middle School 240 Denton Place Roosevelt,0.917078
A3708,OLD MILL ROAD SCHOOL 1775 OLD MILL RD MERRICK,B3112,Old Mill Road Elementary Sch 1775 Old Mill Rd Merrick,0.91707206
A872,PS 91 ALBANY AVENUE SCHOOL (THE) 532 ALBANY AVE BROOKLYN,B3418,P.S. 091 The Albany Avenue School 532 Albany Avenue Brooklyn,0.9168589
A4103,EAST HILLS ELEMENTARY SCHOOL 400 ROUND HILL RD ROSLYN HEIGHTS,B1197,East Hills Elementary School Locust Lane Roslyn Heights,0.9168038
A4243,SHARON SPRINGS CENTRAL SCHOOL PO BOX 218 SHARON SPRINGS,B4480,Sharon Springs Central School 514 State Route 20 Sharon Springs,0.91667616
A98,HARLEM PREP CHARTER SCHOOL 240 E 123RD ST-3RD FL NEW YORK,B1792,Harlem Prep Middle School 232 East 103rd St. New York,0.916666
A1894,GREAT OAKS KATHLEEN SHERRY CHARTER SCHOOL 240 BLEECKER ST NEW YORK,B1692,Great Oaks Charter School 240 Bleecker Street New York,0.9165479
A807,PS 131 4305 FT HAMILTON PKWY BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.91652066
A498,PS 73 BRONX 1020 ANDERSON AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9165142
A442,PS 71 ROSE E SCALA 3040 ROBERTS AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9164416
A2591,DELAWARE ACADEMY ELEMENTARY SCHOOL 2 SHELDON DR DELHI,B1061,Delaware Academy Ms Hs 2 Sheldon Dr Delhi,0.91643846
A1816,UNCOMMON BROWNSVILLE NORTH CHARTER SCHOOL NYC 51 CHRISTOPHER AVE BROOKLYN,B616,Brownsville North Elementary School 51 Christopher Ave Brooklyn,0.9164263
A1164,LONG ISLAND CITY HIGH SCHOOL 14-30 BROADWAY LONG ISLAND CITY,B2534,Long Island City High School 14-30 Broadway Queens,0.9163227
A1672,PS 503 SCHOOL OF DISCOVERY (THE) 330 59TH ST BROOKLYN,B4107,Ps 503: The School Of Discovery 330 59 Street Brooklyn,0.9162967
A1498,PS 197 OCEAN SCHOOL (THE) 825 HICKSVILLE RD FAR ROCKAWAY,B3649,P.S. 197 The Ocean School 825 Hicksville Rd Far Rockaway,0.9162807
A3117,PHILADELPHIA PRIMARY SCHOOL PO BOX 397 PHILADELPHIA,B4010,Philadelphia Primary School 3 Sand St Philadelphia,0.91624
A3444,MORICHES ELEMENTARY SCHOOL 16 LOUIS AVE MORICHES,B1208,East Morisches Elementary School 523 Montauk Hwy East Moriches,0.91617274
A4496,CALIFORNIA AVENUE ELEMENTARY SCHOOL 236 CALIFORNIA AVE UNIONDALE,B663,"California Avenue Elem School 236 California Ave, P. O. Box 644 Uniondale",0.916165
A1917,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL 982 HEGEMAN AVE BROOKLYN,B1182,East Brooklyn Ascend Charter School 260 Shepherd Avenue Brooklyn,0.9160386
A4011,RIPLEY CENTRAL SCHOOL PO BOX 688 RIPLEY,B4226,Ripley Central School 12 N State St Ripley,0.91603345
A1550,KIPP TECH VALLEY CHARTER SCHOOL 321 NORTHERN BLVD ALBANY,B2357,Kipp Albany Community Charter School - Elementary 65 Krank Street Albany,0.9159808
A2704,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL PO BOX 51 ELLICOTTVILLE,B1325,Ellicottville Middle School High School 5873 Route 219 S Ellicottville,0.9159717
A307,MS 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS 410 E 100TH ST NEW YORK,B2579,M.S. 224 Manhattan East School For Arts & Academics 410 East 100 Street Manhattan,0.9159593
A2429,RALPH REED SCHOOL 200 HALF MILE RD CENTRAL ISLIP,B4190,Reed Junior High School 200 Half Mile Rd Central Islip,0.91595054
A1300,UNCOMMON EXCELLENCE BOYS CHARTER SCHOOL NYC 225 PATCHEN AVE BROOKLYN,B1379,Excellence Boys Elementary School 225 Patchen Ave Brooklyn,0.915933
A2744,FAIRPORT SENIOR HIGH SCHOOL 1 DAVE PADDOCK WAY FAIRPORT,B1398,Fairport High School 1358 Ayrault Rd Fairport,0.91588503
A4570,JOHN JAY SENIOR HIGH SCHOOL 2012 ROUTE 52 HOPEWELL JUNCTION,B2287,John Jay High School Route 52 Hopewell Jct,0.9158731
A571,PS 32 BELMONT 690 E 183RD ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.91580737
A406,PS 49 WILLIS AVENUE 383 E 139TH ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.91570306
A4261,SHERMAN ELEMENTARY SCHOOL PO BOX 950 SHERMAN,B4494,Sherman Elementary School 127 Park St Sherman,0.9156452
A3938,JOHN F KENNEDY ELEMENTARY SCHOOL 40 OLIVIA ST PORT CHESTER,B2282,John F. Kennedy Magnet School 40 Olivia St Port Chester,0.9155802
A4064,FRANKLIN UPPER SCHOOL 950 NORTON ST ROCHESTER,B351,Benjamin Franklin High School 950 Norton St Rochester,0.91556185
A4155,SALEM ELEMENTARY SCHOOL PO BOX 517 SALEM,B4348,Salem Elementary School 41 E Broadway St Salem,0.91547996
A1441,PS 164 QUEENS VALLEY 138-01 77TH AVE FLUSHING,B4102,Ps 110 48-29 37th Street Queens,0.9154657
A1598,PS 36 2045 LINDEN BLVD BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.91546
A112,CASCADES HIGH SCHOOL 198 FORSYTH ST-3RD FL NEW YORK,B736,Cascades High School 198 Forsyth Street Manhattan,0.91541624
A1637,CHRISTA MCAULIFFE SCHOOL (THE) /IS 187 1171 65TH ST BROOKLYN,B4849,The Christa Mcauliffe School - I.S. 187 1171 65 Street Brooklyn,0.9153913
A1812,BROOKLYN SCHOLARS CHARTER SCHOOL 2635 LINDEN BLVD BROOKLYN,B4840,"The Brooklyn Charter School 545 Willoughby Avenue, 3rd Floor Brooklyn",0.91522086
A1864,EXPLORE EXCEL CHARTER SCHOOL 1077 REMSEN AVE BROOKLYN,B1378,Excel Charter School 2 956 E. 82nd St Brooklyn,0.91520274
A4169,DIVISION STREET ELEMENTARY SCHOOL 220 DIVISION ST SARATOGA SPRINGS,B1108,Division Street Elem School 220 Division St Saratoga Spgs,0.9150478
A4002,VAN RENSSELAER ELEMENTARY SCHOOL 25 VAN RENSSELAER DR RENSSELAER,B4200,Rensselaer City Schools 25 Van Rensselaer Dr Rensselaer,0.9150232
A1969,UNITED CHARTER HIGH SCHOOL FOR THE HUMANITIES IV 205 E 42ND ST NEW YORK,B5029,United Charter High School For Humanities 99 Terrace View Ave Bronx,0.9149345
A599,PS/MS 280 MOSHOLU PARKWAY 3202 STEUBEN AVE BRONX,B4119,Ps/Ms 194 2365 Waterbury Ave Bronx,0.91492176
A4712,WHITESBORO HIGH SCHOOL 6000 NY-291 MARCY,B5327,Whitesboro High School 6000 State Route 291 Marcy,0.9149171
A169,PS 183 ROBERT L STEVENSON 419 E 66TH ST NEW YORK,B3618,P.S. 183 Robert L. Stevenson 419 E 66th Street Manhattan,0.914902
A3509,NORTH COUNTRY ROAD SCHOOL 191 N COUNTRY RD MILLER PLACE,B3013,North Country Road Jr High Sch 191 N Country Rd Miller Place,0.914889
A1757,PS 361 EAST FLATBUSH EARLY CHILDHOOD SCHOOL 1957 NOSTRAND AVE BROOKLYN,B3790,P.S. 361 East Flatbush Early Childhood School 3109 Newkirk Avenue Brooklyn,0.91485775
A2410,WEST CARTHAGE ELEMENTARY SCHOOL 21568 COLE RD CARTHAGE,B734,Carthage Senior High School 36500 Martin Street Road Carthage,0.9146868
A3014,BLUE MOUNTAIN MIDDLE SCHOOL PO BOX 14 CORTLANDT MANOR,B412,Blue Mountain Middle School 7 Furnace Woods Road Cortlandt Manor,0.914667
A4075,WATSON SCHOOL 277 N CENTRE AVE ROCKVILLE CENTRE,B5219,Watson Elementary School 277 N Centre Ave Rockville Ctr,0.91450936
A4386,ARROWHEAD ELEMENTARY SCHOOL PO BOX 9050 EAST SETAUKET,B181,Arrowhead Elementary School 62 Arrowhead Ln East Setauket,0.91448927
A4050,SCHOOL 22-LINCOLN SCHOOL 595 UPPER FALLS BLVD ROCHESTER,B1303,Elementary School 33 500 Webster Ave Rochester,0.91447246
A1512,GOLDIE MAPLE ACADEMY 3-65 BEACH 56TH ST ARVERNE,B1647,Goldie Maple Academy 3-65 Beach 56 Street Queens,0.9143884
A3190,JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL 601 COLUMBIA DR JOHNSON CITY,B1812,Harry L Johnson Elem School 601 Columbia Drive Johnson City,0.9142432
A68,CATTARAUGUS-LITTLE VALLEY ELEMENTARY SCHOOL 25 N FRANKLIN ST CATTARAUGUS,B757,Cattaraugus-Little Valley Hs 25 N Franklin St Cattaraugus,0.9141998
A2107,SCHENEVUS CENTRAL SCHOOL PO BOX 8 SCHENEVUS,B4396,Schenevus Central School 159 Main St Schenevus,0.91415024
A819,JOHN JAY SCHOOL FOR LAW 237 7TH AVE BROOKLYN,B4418,School For Legal Studies 850 Grand St Brooklyn,0.91414976
A878,PS 221 TOUSSAINT L'OUVERTURE 791 EMPIRE BLVD BROOKLYN,B3696,P.S. 221 Toussaint L'Ouverture 791 Empire Boulevard Brooklyn,0.91411805
A1605,PS 10 2750 LAFAYETTE AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9140999
A3804,BROOKSIDE SCHOOL PINESBRIDGE RD OSSINING,B611,Brookside School 30 Ryder Road Ossining,0.91408414
A3114,ANTWERP PRIMARY SCHOOL PO BOX 10 ANTWERP,B162,Antwerp Primary School 10 Academy Antwerp,0.91408014
A2756,SALTZMAN EAST MEMORIAL ELEMENTARY SCHOOL 25 MILL LN FARMINGDALE,B1203,East Memorial Elementary Sch 25 Mill Ln Farmingdale,0.9140222
A4552,OSTRANDER ELEMENTARY SCHOOL PO BOX 310 WALLKILL,B3145,Ostrander Elementary School 137 Viola Ave Wallkill,0.91392624
A437,PS 14 SENATOR JOHN CALANDRA 3047 BRUCKNER BLVD BRONX,B3873,P.S. X014 Senator John Calandra 3041 Bruckner Blvd Bronx,0.9139035
A3188,JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL 601 COLUMBIA DR JOHNSON CITY,B1812,Harry L Johnson Elem School 601 Columbia Drive Johnson City,0.91389674
A955,PS 106 EDWARD EVERETT HALE 1328 PUTNAM AVE BROOKLYN,B3453,P.S. 106 Edward Everett Hale 1328 Putnam Ave Brooklyn,0.91380954
A2605,MOSES DEWITT ELEMENTARY SCHOOL 201 JAMESVILLE RD DEWITT,B2855,Moses Dewitt Elementary School 201 Jamesville Rd Syracuse,0.9138013
A1761,ORIGINS HIGH SCHOOL 3000 AVE X BROOKLYN,B3138,Origins High School 3000 Avenue X Brookyn,0.913696
A1200,INFORMATION TECHNOLOGY HIGH SCHOOL 21-16 44TH RD LONG ISLAND CITY,B2116,Information Technology High School 21-16 44th Road Queens,0.91363466
A4389,PAUL J GELINAS JUNIOR HIGH SCHOOL PO BOX 9050 EAST SETAUKET,B3957,Paul J Gelinas Jr High Sch 25 Mud Rd Setauket,0.91356254
A21,KREAMER STREET ELEMENTARY SCHOOL 37 KREAMER ST BELLPORT,B340,Bellport Middle School 35 Kreamer St Bellport,0.91349655
A3774,JOHN F KENNEDY SCHOOL 801-809 PARK ST OGDENSBURG,B2329,Kennedy Elementary School 801-809 Park Street Ogdensburg,0.9133446
A4328,SOUTH KORTRIGHT CENTRAL SCHOOL PO BOX 113 SOUTH KORTRIGHT,B4559,South Kortright Central School 58200 State Hwy 10 South Kortrigh,0.91330034
A3438,J WILLIAM LEARY JUNIOR HIGH SCHOOL 1 SCHOOL ST MASSENA,B2441,Leary Junior High School School St And Ransom Ave Massena,0.91321886
A4704,WHITEHALL ELEMENTARY SCHOOL PO BOX 29 WHITEHALL,B5325,Whitehall Elementary School Buckley Rd Whitehall,0.91317105
